Performance data spans 21:52.411465 mm:ss  from 2021/03/31 21:43:20 to 2021/03/31 22:05:12

Exclusive  % of CPU  Function (defining location)
 CPU time      Time  
       in            
 seconds.            
 3.211000  0.244699  G4ElectroNuclearCrossSection::GetElementCrossSection(G4DynamicParticle const*, int, G4Material const*) (cmsExp: G4ElectroNuclearCrossSection.cc,2265:52)
 3.112000  0.237155  G4Decay::GetMeanFreePath(G4Track const&, double, G4ForceCondition*) [clone .constprop.73] (cmsExp: G4Decay.cc,129:10)
 3.087000  0.235250  G4Trap::DistanceToOut(CLHEP::Hep3Vector const&) const (cmsExp: G4Trap.cc,1054:11)
 2.924000  0.222828  G4Region::GetRegionalSteppingAction() const (cmsExp: G4Region.cc,160:10)
 2.830000  0.215665  G4VMultipleScattering::AlongStepGetPhysicalInteractionLength(G4Track const&, double, double, double&, G4GPILSelection*) (cmsExp: G4VMultipleScattering.cc,330:1)
 2.790000  0.212616  CLHEP::RandGaussQ::transformQuick(double) (cmsExp: RandGaussQ.cc,95:3)
 2.766000  0.210788  field_utils::absoluteError(double const*, double const*, double) (cmsExp: G4FieldUtils.cc,41:1)
 2.745000  0.209187  G4Box::DistanceToOut(CLHEP::Hep3Vector const&, CLHEP::Hep3Vector const&, bool, bool*, CLHEP::Hep3Vector*) const (cmsExp: G4Box.cc,384:16)
 2.722000  0.207434  G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited(G4FieldTrack&, double, double, double) (cmsExp: G4IntegrationDriver.icc,75:10)
 2.686000  0.204691  G4SauterGavrilaAngularDistribution::SampleDirection(G4DynamicParticle const*, double, int, G4Material const*) (cmsExp: G4SauterGavrilaAngularDistribution.cc,57:1)
 2.674000  0.203776  G4DynamicParticle::Set4Momentum(CLHEP::HepLorentzVector const&) (cmsExp: ThreeVector.icc,106:13)
 2.663000  0.202938  G4ProcessManager::StartTracking(G4Track*) (cmsExp: G4ProcessManager.cc,1164:1)
 2.652000  0.202100  G4Navigator::SetupHierarchy() (cmsExp: G4Navigator.cc,1330:1)
 2.593000  0.197604  G4VCSGfaceted::DistanceToOut(CLHEP::Hep3Vector const&) const (cmsExp: G4VCSGfaceted.cc,369:30)
 2.577000  0.196384  G4PhysicsVector::LogVectorValue(double, double) const (cmsExp: G4PhysicsVector.icc,223:1)
 2.565000  0.195470  G4FieldTrack::G4FieldTrack(CLHEP::Hep3Vector const&, double, CLHEP::Hep3Vector const&, double, double, double, CLHEP::Hep3Vector const&, double, double, double) (cmsExp: G4FieldTrack.cc,81:1)
